Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-05-12 16:39:44 +0000,Machine Shoulder Press, 10,18.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Shoulder Press, 10,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Shoulder Press, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Shoulder Press, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Adductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Adductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Adductor, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Abductor, 12,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Abductor, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Abductor, 15,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Hip Abductor, 16,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 8,32.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 5,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 6,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 7,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Tricep Dip, 7,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 8,82.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 3,120.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 5,120.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 5,120.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 5,120.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-12 16:39:44 +0000,Machine Leg Press, 10,120.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Row, 8,27.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-11 16:46:41 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Row, 8,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Row, 8,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Rear Delt Fly, 12,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Rear Delt Fly, 12,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Machine Rear Delt Fly, 9,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Hammerstrength Incline Chest Press, 8,23.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-11 16:46:41 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Hammerstrength Incline Chest Press, 7,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Barbell Curl, 8,17.5,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-11 16:46:41 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-11 16:46:41 +0000,Dumbbell Kickbacks, 8,4.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Kickbacks, 8,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Kickbacks, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Kickbacks, 15,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Kickbacks, 15,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Bicep Curl, 7,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Bicep Curl, 6,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Bicep Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-11 16:46:41 +0000,Dumbbell Bicep Curl, 5,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-10 13:52:55 +0000,Cycling, 0,0.0,6270.0,39567.5,0.0,0.0,false,, 0.0
2025-05-09 14:47:20 +0000,Cycling, 0,0.0,4785.0,28842.69921875,0.0,0.0,false,, 0.0
2025-05-08 15:51:35 +0000,Cycling, 0,0.0,4048.0,23266.900390625,0.0,0.0,false,, 0.0
2025-05-07 16:03:20 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-07 16:03:20 +0000,Machine Rear Delt Fly, 15,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Rear Delt Fly, 15,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Rear Delt Fly, 15,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Ab Crunch Machine, 15,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Ab Crunch Machine, 15,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Leg Extension, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 8,27.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Leg Press, 8,55.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-07 16:03:20 +0000,Machine Leg Press, 5,91.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Leg Press, 5,100.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Leg Press, 7,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Machine Leg Press, 12,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 8,17.5,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 5,73.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 5,73.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 5,73.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 5,73.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Glute Kickback Machine, 5,73.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 8,27.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-07 16:03:20 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-05 16:44:47 +0000,Leg Extension, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-05 16:44:47 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Leg Extension, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Glute Kickback Machine, 8,32.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-05 16:44:47 +0000,Glute Kickback Machine, 5,50.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-05 16:44:47 +0000,Glute Kickback Machine, 5,59.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-05 16:44:47 +0000,Glute Kickback Machine, 8,68.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-05 16:44:47 +0000,Glute Kickback Machine, 10,68.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-05 16:44:47 +0000,Machine Tricep Dip, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-05 16:44:47 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Fly, 8,45.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-05 16:44:47 +0000,Machine Fly, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Fly, 8,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Ab Crunch Machine, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Ab Crunch Machine, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Row, 8,27.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-05 16:44:47 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Shoulder Press, 10,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Shoulder Press, 10,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-05 16:44:47 +0000,Machine Shoulder Press, 10,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Shoulder Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-04 09:44:03 +0000,Machine Shoulder Press, 13,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Shoulder Press, 13,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Shoulder Press, 11,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Shoulder Press, 11,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Rear Delt Fly, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-04 09:44:03 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Leg Press, 15,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Leg Press, 15,82.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Leg Press, 17,100.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Leg Press, 20,100.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Tricep Dip, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-04 09:44:03 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Tricep Dip, 5,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Abductor, 5,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Abductor, 5,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Abductor, 5,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Abductor, 5,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Adductor, 8,41.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Adductor, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Adductor, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-04 09:44:03 +0000,Machine Hip Adductor, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 08:59:14 +0000,Running, 0,0.0,3712.0,10221.2998046875,0.0,0.0,false,, 0.0
2025-05-03 06:01:03 +0000,Cable Row, 10,30.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-03 06:01:03 +0000,Cable Row, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Cable Row, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Cable Row, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Cable Row, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Glute Kickback Machine, 8,36.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-03 06:01:03 +0000,Glute Kickback Machine, 10,55.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Glute Kickback Machine, 10,55.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Glute Kickback Machine, 10,55.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Glute Kickback Machine, 10,55.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Hammerstrength Incline Chest Press, 8,23.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-03 06:01:03 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-03 06:01:03 +0000,Leg Extension, 8,32.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-03 06:01:03 +0000,Leg Extension, 8,41.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Leg Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Leg Extension, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Leg Extension, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-03 06:01:03 +0000,Machine Rear Delt Fly, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Rear Delt Fly, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Rear Delt Fly, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Fly, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-03 06:01:03 +0000,Machine Fly, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Fly, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Fly, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Fly, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Tricep Dip, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-03 06:01:03 +0000,Machine Tricep Dip, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Tricep Dip, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Tricep Dip, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Tricep Dip, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Hip Abductor, 10,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Hip Abductor, 10,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Hip Abductor, 10,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-03 06:01:03 +0000,Machine Hip Abductor, 10,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Barbell Curl, 15,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Barbell Curl, 15,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Barbell Curl, 10,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Barbell Curl, 10,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-01 05:54:18 +0000,Machine Rear Delt Fly, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Rear Delt Fly, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Rear Delt Fly, 12,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 8,73.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 4,100.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 8,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 8,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 8,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Leg Press, 10,109.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Tricep Dip, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-01 05:54:18 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Machine Tricep Dip, 12,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-01 05:54:18 +0000,Hammerstrength Incline Chest Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-05-01 05:54:18 +0000,Hammerstrength Incline Chest Press, 8,27.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-01 05:54:18 +0000,Hammerstrength Incline Chest Press, 8,32.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-01 05:54:18 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-01 05:54:18 +0000,Hammerstrength Incline Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Glute Kickback Machine, 5,68.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-04-29 16:11:07 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-04-29 16:11:07 +0000,Machine Rear Delt Fly, 12,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Rear Delt Fly, 12,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-04-29 16:11:07 +0000,Machine Rear Delt Fly, 12,35.0,0.0,0.0,0.0,0.0,false,, 1.0
